PriceofProduct,ProductCategory,DiscountApplied,TotalAmountPaid,PaymentMethod
137.639083,Electronics,7.365727954,130.273355,PayPal
142.3364019,Home Decor,12.04833662,130.2880653,Credit Card
134.629611,Clothing,4.317958991,130.311652,Credit Card
143.3110343,Electronics,12.99890581,130.3121285,Credit Card
131.4467104,Books,1.128038454,130.3186719,Debit Card
133.4014921,Electronics,3.078359518,130.3231326,Credit Card
145.7648076,Books,15.42169488,130.3431127,Credit Card
141.4114377,Home Decor,11.06515254,130.3462852,Credit Card
147.6193041,Electronics,17.27003422,130.3492698,PayPal
135.1876828,Books,4.838219591,130.3494632,Debit Card
143.861241,Clothing,13.50339464,130.3578464,Cash
149.2240485,Clothing,18.85966833,130.3643802,Debit Card
130.5119513,Home Decor,0.145167297,130.366784,Credit Card
141.1042068,Home Decor,10.72416542,130.3800414,PayPal
140.844458,Clothing,10.46391587,130.3805421,Credit Card
145.7937071,Electronics,15.41253858,130.3811685,Cash
130.8566734,Books,0.474352544,130.3823209,PayPal
134.7268042,Home Decor,4.335169794,130.3916344,Credit Card
134.2855806,Clothing,3.89322581,130.3923548,PayPal
133.3838139,Books,2.990199905,130.393614,Credit Card
136.1102723,Books,5.716303379,130.3939689,Cash
134.9511784,Books,4.547141004,130.4040374,Cash
139.6097007,Electronics,9.193649919,130.4160507,Credit Card
137.6579162,Electronics,7.241629319,130.4162869,Debit Card
137.8328036,Electronics,7.415434343,130.4173692,Cash
148.7777353,Home Decor,18.35819166,130.4195436,PayPal
145.9388874,Books,15.51614004,130.4227473,Cash
146.9582146,Home Decor,16.53438296,130.4238316,Debit Card
143.3511718,Clothing,12.92629325,130.4248786,Debit Card
140.7198677,Books,10.290627,130.4292407,Cash
144.3722588,Electronics,13.94264819,130.4296107,Cash
144.6458761,Home Decor,14.21048825,130.4353878,Cash
139.7308508,Home Decor,9.28648928,130.4443616,PayPal
149.3913623,Books,18.94265012,130.4487122,Debit Card
133.0579869,Books,2.606722049,130.4512649,Debit Card
137.2625506,Books,6.809578031,130.4529725,PayPal
137.7129347,Home Decor,7.256280975,130.4566538,Cash
145.7029895,Electronics,15.23903968,130.4639499,Credit Card
142.7102943,Clothing,12.24202434,130.4682699,Cash
130.4833998,Electronics,0.014288456,130.4691113,PayPal
135.5081878,Electronics,5.033706628,130.4744812,Debit Card
148.3387515,Clothing,17.85538394,130.4833676,Cash
136.2371822,Home Decor,5.747880529,130.4893017,Cash
140.7855937,Books,10.29400143,130.4915922,PayPal
136.7076551,Electronics,6.206955093,130.5007,Cash
149.5085433,Home Decor,19.00613341,130.5024099,Credit Card
140.2411956,Clothing,9.738622458,130.5025731,Debit Card
149.7319413,Clothing,19.2267617,130.5051796,Cash
150.2106736,Home Decor,19.69386746,130.5168061,Cash
130.7972619,Home Decor,0.280413747,130.5168481,PayPal
132.7408132,Home Decor,2.209677471,130.5311357,PayPal
136.2387651,Clothing,5.696491059,130.542274,Credit Card
141.9488564,Books,11.39851111,130.5503453,Credit Card
145.1010942,Electronics,14.54445152,130.5566427,Credit Card
144.5975101,Electronics,14.0376161,130.559894,Cash
141.2121861,Home Decor,10.64172401,130.5704621,Debit Card
137.3183789,Books,6.742169398,130.5762095,Cash
133.1414664,Electronics,2.540035194,130.6014312,Credit Card
143.9590759,Clothing,13.3552044,130.6038715,Cash
146.1539821,Clothing,15.54612487,130.6078572,Debit Card
145.4022735,Clothing,14.78987391,130.6123996,Debit Card
137.5957579,Books,6.983024267,130.6127336,PayPal
139.90517,Books,9.292060778,130.6131092,Debit Card
148.8904833,Clothing,18.26586426,130.624619,Cash
148.0145779,Clothing,17.38806196,130.626516,Cash
137.8177459,Clothing,7.171897528,130.6458484,Credit Card
149.4072219,Books,18.7581241,130.6490978,Credit Card
144.4401276,Home Decor,13.78973781,130.6503898,Debit Card
133.2622342,Books,2.60323442,130.6589997,PayPal
131.8098653,Home Decor,1.148438629,130.6614267,Debit Card
137.9883542,Electronics,7.326854706,130.6614995,PayPal
144.33734,Electronics,13.67551177,130.6618282,Credit Card
149.677464,Electronics,19.01289802,130.664566,Credit Card
132.4361993,Books,1.771157292,130.665042,Cash
145.8400579,Clothing,15.17204698,130.6680109,Credit Card
140.821159,Electronics,10.14502904,130.67613,Cash
139.9385642,Clothing,9.257356122,130.6812081,Cash
145.751713,Electronics,15.06941904,130.6822939,Debit Card
149.4169172,Books,18.73451629,130.6824009,PayPal
149.0640011,Clothing,18.38059769,130.6834034,Cash
146.5208487,Clothing,15.83582619,130.6850225,Debit Card
145.7484932,Books,15.06195442,130.6865388,Credit Card
136.2050369,Books,5.515332745,130.6897041,PayPal
144.7052634,Electronics,14.0137372,130.6915262,Credit Card
135.7880102,Home Decor,5.087207536,130.7008026,Debit Card
146.5172159,Home Decor,15.80736645,130.7098494,Credit Card
142.8123118,Clothing,12.10071511,130.7115967,Cash
150.2202667,Books,19.50169718,130.7185695,Debit Card
146.3968532,Clothing,15.67682155,130.7200317,PayPal
147.2917485,Clothing,16.57157039,130.7201781,PayPal
148.4445908,Home Decor,17.71841569,130.7261752,PayPal
145.4361751,Home Decor,14.70760139,130.7285737,Debit Card
137.2862528,Books,6.556862194,130.7293906,PayPal
144.2962107,Books,13.55388306,130.7423276,PayPal
138.8475879,Home Decor,8.097680177,130.7499078,PayPal
150.3498727,Books,19.5982532,130.7516195,Credit Card
147.8564795,Electronics,17.1032143,130.7532652,Credit Card
143.9125576,Books,13.15558302,130.7569746,Cash
142.7233947,Electronics,11.95856903,130.7648257,PayPal
141.9498026,Electronics,11.17831382,130.7714888,PayPal
142.7331696,Clothing,11.96120184,130.7719678,Cash
148.3267986,Electronics,17.54450823,130.7822904,Credit Card
144.4403139,Electronics,13.6523269,130.787987,Debit Card
150.0590346,Clothing,19.27093168,130.7881029,Cash
130.9379909,Clothing,0.149866141,130.7881248,Cash
149.7320297,Electronics,18.94378482,130.7882449,Cash
146.9814902,Books,16.19180357,130.7896866,PayPal
133.1552484,Home Decor,2.363138469,130.79211,PayPal
139.559858,Home Decor,8.762295397,130.7975626,Debit Card
143.6072292,Books,12.80945647,130.7977727,Debit Card
145.1554882,Home Decor,14.356797,130.7986912,Credit Card
136.9432485,Clothing,6.14318676,130.8000617,Debit Card
142.1814352,Books,11.37572382,130.8057114,PayPal
130.9437768,Clothing,0.133808358,130.8099684,Credit Card
140.761858,Books,9.951383459,130.8104746,Credit Card
131.8895831,Home Decor,1.077893942,130.8116891,PayPal
134.9793805,Clothing,4.16590288,130.8134777,Credit Card
133.4947295,Electronics,2.678528149,130.8162014,PayPal
131.2907819,Books,0.470659041,130.8201229,Debit Card
136.7144125,Clothing,5.884840224,130.8295723,Debit Card
137.9090734,Clothing,7.077311629,130.8317617,Debit Card
133.6439684,Electronics,2.804848419,130.8391199,Debit Card
146.6633113,Home Decor,15.81438786,130.8489234,PayPal
140.4103371,Books,9.558887677,130.8514494,PayPal
135.8266062,Electronics,4.973330312,130.8532759,Cash
144.3480914,Electronics,13.48827103,130.8598204,Cash
133.6281586,Home Decor,2.758548422,130.8696102,PayPal
131.7314426,Clothing,0.860075788,130.8713668,Cash
140.3944211,Electronics,9.512238417,130.8821827,Cash
138.8499902,Clothing,7.96409383,130.8858964,Credit Card
136.0369,Electronics,5.148080234,130.8888198,Credit Card
149.7356864,Clothing,18.83468713,130.9009993,PayPal
145.2138329,Home Decor,14.30007679,130.9137562,PayPal
135.7069274,Home Decor,4.792333378,130.9145941,Credit Card
146.329665,Home Decor,15.40451804,130.925147,Cash
132.8588416,Home Decor,1.930877645,130.9279639,Credit Card
131.816146,Books,0.883416034,130.9327299,Debit Card
133.9813238,Home Decor,3.04826231,130.9330615,Cash
150.734146,Books,19.79768889,130.9364571,Debit Card
141.8406422,Electronics,10.9005501,130.9400921,Credit Card
134.3946307,Home Decor,3.453196077,130.9414346,Credit Card
138.1091257,Clothing,7.16142544,130.9477002,Cash
141.1517768,Clothing,10.1920071,130.9597697,Credit Card
146.1244468,Books,15.16421908,130.9602277,PayPal
136.7887505,Books,5.823106325,130.9656441,PayPal
148.3949444,Books,17.42317118,130.9717732,Debit Card
142.4545248,Home Decor,11.48191938,130.9726054,Debit Card
140.975263,Home Decor,9.998523899,130.9767391,Credit Card
146.8519728,Home Decor,15.86882615,130.9831466,Credit Card
150.2081238,Clothing,19.22076462,130.9873592,Debit Card
139.5889375,Home Decor,8.600593489,130.988344,Debit Card
138.6760508,Books,7.686662224,130.9893885,Credit Card
148.5052322,Electronics,17.51544236,130.9897898,Credit Card
135.8157625,Home Decor,4.82228792,130.9934746,Cash
132.7567181,Clothing,1.761031138,130.9956869,Debit Card
144.6457359,Books,13.6469834,130.9987525,Cash
143.9948662,Books,12.99460382,131.0002624,Cash
136.738107,Books,5.735273727,131.0028333,Credit Card
148.8683494,Clothing,17.86450261,131.0038468,Debit Card
147.6642488,Electronics,16.64685494,131.0173939,Debit Card
135.3979948,Books,4.377193289,131.0208015,Debit Card
137.0525676,Electronics,6.029196157,131.0233715,PayPal
132.651823,Home Decor,1.625569089,131.0262539,Debit Card
139.9922212,Clothing,8.956616971,131.0356042,PayPal
144.0019985,Electronics,12.96457321,131.0374253,Cash
140.1300764,Books,9.088064622,131.0420118,Credit Card
150.6470394,Electronics,19.59718116,131.0498582,PayPal
131.0977405,Books,0.046222961,131.0515176,Credit Card
134.3043628,Electronics,3.247607531,131.0567553,Debit Card
147.481395,Electronics,16.41309394,131.0683011,Cash
136.3260841,Home Decor,5.237276666,131.0888074,Credit Card
142.3424664,Electronics,11.24876822,131.0936982,Debit Card
145.6815537,Clothing,14.57369617,131.1078575,PayPal
140.1963408,Electronics,9.083274021,131.1130668,Debit Card
142.1429806,Books,11.02656243,131.1164182,PayPal
134.2662283,Clothing,3.148581766,131.1176465,Credit Card
144.92852,Books,13.80973576,131.1187842,Cash
133.245583,Home Decor,2.118505724,131.1270773,Debit Card
150.6958234,Books,19.56774411,131.1280793,Cash
145.1451798,Home Decor,14.01639968,131.1287801,Credit Card
135.2988804,Home Decor,4.167466849,131.1314136,Cash
142.6074447,Electronics,11.46804861,131.1393961,Credit Card
136.2890938,Clothing,5.139014791,131.150079,Credit Card
143.2352461,Electronics,12.08513857,131.1501075,Credit Card
134.4694512,Clothing,3.318625122,131.1508261,Cash
139.995654,Home Decor,8.840857782,131.1547962,Cash
136.8177448,Home Decor,5.662452245,131.1552926,Credit Card
132.5268223,Clothing,1.354750589,131.1720717,Credit Card
145.1255431,Electronics,13.94925094,131.1762922,Cash
132.0278629,Books,0.847955843,131.1799071,Debit Card
133.7988714,Clothing,2.617147967,131.1817234,PayPal
137.7671797,Electronics,6.583794162,131.1833855,Credit Card
135.3980742,Clothing,4.212751022,131.1853232,Cash
137.3456491,Electronics,6.156752988,131.1888961,Credit Card
142.1230366,Clothing,10.93113599,131.1919006,PayPal
144.3610774,Books,13.16529429,131.1957831,PayPal
150.9218056,Home Decor,19.71926542,131.2025402,Debit Card
132.2723147,Clothing,1.058526275,131.2137884,PayPal
137.5480099,Electronics,6.319498558,131.2285113,PayPal
141.0138239,Books,9.784735447,131.2290884,Cash
145.2838987,Home Decor,14.05346517,131.2304336,Cash
144.0539028,Electronics,12.81085589,131.2430469,PayPal
136.3394577,Home Decor,5.091341203,131.2481165,Cash
133.4911665,Home Decor,2.242700001,131.2484665,Credit Card
149.8111073,Clothing,18.56052751,131.2505798,PayPal
137.6469908,Clothing,6.388837582,131.2581533,Cash
132.4491008,Electronics,1.189231936,131.2598688,PayPal
149.7759445,Home Decor,18.51525862,131.2606859,Debit Card
141.2582217,Clothing,9.995113196,131.2631085,PayPal
148.2562387,Books,16.99163188,131.2646068,Cash
132.7690235,Home Decor,1.500205591,131.2688179,Credit Card
137.1760999,Home Decor,5.905222034,131.2708778,PayPal
150.7328798,Books,19.46119197,131.2716878,Debit Card
146.6843905,Home Decor,15.41172825,131.2726623,Credit Card
135.8069113,Home Decor,4.529679236,131.277232,Cash
145.8327296,Home Decor,14.55493157,131.277798,Debit Card
137.4558647,Home Decor,6.174756915,131.2811078,Credit Card
149.9215555,Clothing,18.63216703,131.2893884,PayPal
148.7465938,Electronics,17.45522485,131.2913689,PayPal
138.0589686,Clothing,6.765199264,131.2937693,Debit Card
139.4469792,Books,8.135542004,131.3114372,Credit Card
142.4520644,Books,11.12047783,131.3315866,Credit Card
134.2236633,Home Decor,2.885988852,131.3376744,PayPal
136.216414,Electronics,4.875573148,131.3408409,PayPal
147.7744638,Electronics,16.43047307,131.3439907,Credit Card
134.0905039,Home Decor,2.74392898,131.3465749,Credit Card
134.8927275,Clothing,3.540771573,131.3519559,Cash
137.4128036,Electronics,6.037170352,131.3756333,Credit Card
136.4181854,Home Decor,5.04111991,131.3770655,Debit Card
144.1997289,Books,12.81754608,131.3821828,Cash
142.1825689,Electronics,10.79745658,131.3851123,Cash
131.6352096,Electronics,0.246075174,131.3891344,PayPal
133.8575252,Electronics,2.462766998,131.3947582,Cash
131.6686049,Books,0.27280471,131.3958001,PayPal
137.8370518,Electronics,6.440536292,131.3965155,Cash
135.6210376,Electronics,4.221942499,131.3990951,Cash
147.7571633,Clothing,16.35552705,131.4016363,PayPal
136.5023457,Home Decor,5.099773931,131.4025718,Cash
139.3735144,Electronics,7.969843968,131.4036704,PayPal
150.1716221,Clothing,18.75493959,131.4166825,Credit Card
146.6667496,Electronics,15.2402102,131.4265394,Credit Card
136.8483341,Clothing,5.420608134,131.4277259,Cash
142.8185158,Electronics,11.3836524,131.4348634,Credit Card
149.668076,Clothing,18.22309515,131.4449808,Credit Card
143.6655656,Home Decor,12.21931,131.4462556,PayPal
142.801255,Electronics,11.35159138,131.4496636,Credit Card
138.416319,Clothing,6.963418099,131.4529009,PayPal
135.6363294,Home Decor,4.182958977,131.4533705,PayPal
144.0159156,Electronics,12.56140836,131.4545072,Cash
146.8126281,Books,15.35653064,131.4560975,Cash
146.2982619,Books,14.8300701,131.4681918,PayPal
142.5916998,Home Decor,11.11534894,131.4763509,Credit Card
146.7507838,Home Decor,15.26922814,131.4815557,PayPal
132.6501995,Electronics,1.162775147,131.4874244,Debit Card
142.8291866,Home Decor,11.31912051,131.5100661,PayPal
134.3548523,Home Decor,2.842351389,131.5125009,Cash
149.1428497,Books,17.62660245,131.5162472,PayPal
134.4035618,Electronics,2.872681972,131.5308798,Debit Card
148.4115734,Home Decor,16.87481043,131.5367629,Debit Card
137.5550932,Books,6.002301205,131.552792,Debit Card
150.2312582,Electronics,18.67295634,131.5583018,Debit Card
145.1460661,Books,13.58601136,131.5600548,PayPal
147.1384687,Electronics,15.57104967,131.5674191,PayPal
141.8870732,Books,10.30566579,131.5814075,Credit Card
140.9018332,Home Decor,9.31996877,131.5818644,PayPal
134.9592662,Electronics,3.375094331,131.5841719,Debit Card
150.4306263,Books,18.84426506,131.5863613,PayPal
144.0982086,Home Decor,12.50279177,131.5954168,Cash
140.061738,Clothing,8.466200628,131.5955374,Credit Card
146.0534924,Clothing,14.45457272,131.5989197,PayPal
131.8994379,Clothing,0.291969634,131.6074682,Debit Card
145.5377674,Home Decor,13.92872139,131.609046,PayPal
137.178693,Clothing,5.569571363,131.6091216,Debit Card
145.1435605,Home Decor,13.5254247,131.6181358,Cash
134.4578439,Home Decor,2.839178218,131.6186657,PayPal
132.3034998,Clothing,0.684654066,131.6188457,PayPal
149.1403896,Electronics,17.51653363,131.6238559,Debit Card
136.3111473,Clothing,4.684689794,131.6264575,Credit Card
140.0603565,Electronics,8.425482442,131.6348741,Credit Card
141.4222455,Electronics,9.786208251,131.6360372,PayPal
140.337115,Books,8.696774166,131.6403408,PayPal
138.9397214,Home Decor,7.29828853,131.6414329,Cash
138.3641924,Electronics,6.705475045,131.6587174,Cash
144.4111541,Clothing,12.74130835,131.6698458,Debit Card
138.4013998,Clothing,6.730861428,131.6705384,Cash
143.1967817,Books,11.52401058,131.6727711,Credit Card
148.0253293,Electronics,16.34975782,131.6755715,Credit Card
131.710701,Books,0.033101717,131.6775993,Cash
150.4539396,Electronics,18.77525729,131.6786824,Cash
136.3611963,Home Decor,4.67802106,131.6831753,PayPal
132.3004631,Electronics,0.617123612,131.6833395,PayPal
148.5575158,Home Decor,16.86848773,131.6890281,PayPal
147.7023419,Clothing,16.01294907,131.6893929,Cash
134.1253806,Home Decor,2.432929126,131.6924515,Debit Card
140.3720846,Electronics,8.674690668,131.6973939,Credit Card
136.0659391,Books,4.365333356,131.7006058,Cash
151.075096,Electronics,19.37413476,131.7009613,Debit Card
139.7110291,Books,8.007176612,131.7038525,Cash
147.9061296,Electronics,16.20136809,131.7047615,Credit Card
139.1455469,Clothing,7.438320335,131.7072266,Cash
135.305768,Clothing,3.593656175,131.7121118,Debit Card
137.6246346,Books,5.910655733,131.7139788,Cash
147.109849,Electronics,15.39244807,131.717401,Credit Card
148.1091614,Books,16.3878746,131.7212868,PayPal
147.4127507,Electronics,15.68002006,131.7327307,PayPal
137.1757676,Books,5.435369216,131.7403984,Credit Card
136.663105,Home Decor,4.912892663,131.7502123,Debit Card
142.5712933,Electronics,10.81648651,131.7548068,Credit Card
147.8333681,Electronics,16.07831992,131.7550482,Debit Card
146.7660813,Electronics,15.00764042,131.7584409,Cash
147.9804407,Books,16.21501278,131.7654279,Debit Card
150.999057,Clothing,19.2316787,131.7673783,PayPal
147.9608533,Electronics,16.18300133,131.777852,Debit Card
149.9482785,Clothing,18.16542359,131.7828549,Debit Card
136.7920403,Clothing,5.00783956,131.7842008,PayPal
133.5619721,Electronics,1.77214306,131.789829,PayPal
140.0012932,Books,8.206722565,131.7945706,PayPal
148.1235045,Home Decor,16.32813444,131.79537,Cash
138.8492979,Clothing,7.052561295,131.7967366,Debit Card
136.6145001,Home Decor,4.803285584,131.8112145,Debit Card
134.540217,Books,2.727480975,131.8127361,Debit Card
134.5794977,Electronics,2.763408649,131.816089,Credit Card
136.241636,Home Decor,4.425359132,131.8162769,Cash
131.8548037,Home Decor,0.02411814,131.8306856,Debit Card
134.2529543,Clothing,2.413650382,131.8393039,Debit Card
148.9312817,Home Decor,17.08949982,131.8417819,Cash
142.9615946,Books,11.11973954,131.8418551,Debit Card
147.3642805,Clothing,15.5164225,131.847858,Debit Card
144.3570818,Home Decor,12.50889671,131.8481851,Credit Card
139.3697649,Clothing,7.516363516,131.8534014,Debit Card
145.5295846,Home Decor,13.67331459,131.85627,Cash
141.7000471,Clothing,9.840998061,131.859049,Credit Card
141.8333045,Electronics,9.971221612,131.8620829,Debit Card
132.0865275,Clothing,0.224102121,131.8624254,Cash
147.3964668,Books,15.53222134,131.8642455,Debit Card
134.9320916,Electronics,3.062201283,131.8698903,Debit Card
144.3300519,Clothing,12.45700135,131.8730505,Cash
147.3469416,Books,15.47108369,131.8758579,Cash
149.4028907,Home Decor,17.52435358,131.8785371,Debit Card
144.237183,Books,12.35750767,131.8796753,PayPal
146.7410181,Home Decor,14.85867478,131.8823434,Credit Card
150.1890282,Home Decor,18.30634405,131.8826842,Credit Card
139.1694142,Books,7.283719518,131.8856947,Cash
138.8968121,Electronics,6.998904357,131.8979077,PayPal
147.0911187,Electronics,15.18793154,131.9031872,PayPal
146.298103,Books,14.39309285,131.9050102,PayPal
147.8065639,Clothing,15.89971732,131.9068466,Credit Card
147.1650333,Electronics,15.25472143,131.9103119,Cash
146.5001603,Books,14.58908758,131.9110727,Credit Card
134.7671452,Books,2.849334019,131.9178112,Debit Card
136.0021574,Clothing,4.06927307,131.9328843,PayPal
151.0982156,Books,19.16064784,131.9375678,Credit Card
136.8152594,Clothing,4.874918989,131.9403404,PayPal
148.4199183,Books,16.46652358,131.9533947,PayPal
135.6886983,Books,3.735204582,131.9534937,Credit Card
149.1631098,Home Decor,17.20822287,131.954887,Credit Card
143.420875,Clothing,11.46465981,131.9562152,PayPal
135.676614,Electronics,3.718833263,131.9577807,PayPal
133.1145338,Books,1.14257043,131.9719633,Credit Card
149.6145693,Home Decor,17.63500067,131.9795686,Cash
142.6728185,Home Decor,10.68980328,131.9830152,Debit Card
138.5444395,Home Decor,6.559081586,131.9853579,Credit Card
147.9626193,Clothing,15.97148279,131.9911365,Debit Card
137.05349,Electronics,5.056007053,131.9974829,PayPal
142.0066606,Books,10.00396888,132.0026917,Debit Card
139.494072,Home Decor,7.488125835,132.0059461,PayPal
143.6886375,Clothing,11.68249011,132.0061474,Credit Card
151.8323607,Home Decor,19.82175537,132.0106053,Cash
134.6129575,Books,2.597507974,132.0154495,Cash
133.1292006,Electronics,1.113414755,132.0157858,Credit Card
145.2799183,Electronics,13.26364959,132.0162687,Credit Card
147.5261857,Clothing,15.50962688,132.0165588,Debit Card
145.2904642,Home Decor,13.27095738,132.0195068,Debit Card
150.2128352,Clothing,18.19285906,132.0199761,Debit Card
140.747293,Home Decor,8.724115223,132.0231778,Debit Card
147.7365203,Electronics,15.71041622,132.026104,PayPal
135.0289072,Clothing,2.997239025,132.0316681,Credit Card
135.4144331,Books,3.38254571,132.0318874,Debit Card
148.663741,Books,16.62393525,132.0398058,Debit Card
139.8425655,Books,7.801295504,132.04127,Credit Card
145.2858555,Clothing,13.24287943,132.0429761,PayPal
138.263762,Home Decor,6.219623436,132.0441386,Debit Card
140.3456656,Electronics,8.295518473,132.0501471,Debit Card
147.4298972,Clothing,15.37646188,132.0534353,Debit Card
145.944686,Clothing,13.88908323,132.0556028,Cash
137.657608,Home Decor,5.599314756,132.0582932,Debit Card
136.1826928,Books,4.119618879,132.0630739,Credit Card
132.3759481,Electronics,0.308796091,132.067152,Debit Card
140.2631227,Electronics,8.194197238,132.0689254,PayPal
147.877432,Home Decor,15.80358483,132.0738471,Debit Card
147.8642724,Home Decor,15.78869766,132.0755747,PayPal
137.0514812,Electronics,4.971271533,132.0802096,Cash
136.0033201,Electronics,3.908418821,132.0949012,Debit Card
132.2888201,Clothing,0.190276825,132.0985433,PayPal
150.6816689,Clothing,18.58271188,132.0989571,Cash
134.9480246,Home Decor,2.829067425,132.1189572,Debit Card
136.2949469,Home Decor,4.173209168,132.1217377,Credit Card
147.6551318,Clothing,15.52736086,132.1277709,PayPal
146.1115957,Home Decor,13.98238772,132.1292079,Credit Card
151.363035,Clothing,19.21854595,132.1444891,Debit Card
144.8782071,Clothing,12.73317963,132.1450275,PayPal
141.4235229,Home Decor,9.275710085,132.1478128,Credit Card
147.2294695,Home Decor,15.08033712,132.1491324,Debit Card
136.2977667,Clothing,4.145110636,132.152656,Credit Card
151.0313691,Home Decor,18.87550626,132.1558628,Credit Card
146.328045,Clothing,14.16982534,132.1582197,PayPal
145.9377049,Electronics,13.77931641,132.1583885,PayPal
147.3520861,Electronics,15.19234609,132.15974,PayPal
147.7482716,Home Decor,15.58544205,132.1628295,Debit Card
142.5524393,Clothing,10.38668451,132.1657548,PayPal
132.9301983,Books,0.7618662,132.1683321,PayPal
143.4950937,Books,11.32601165,132.1690821,Debit Card
133.803929,Home Decor,1.617561708,132.1863673,Cash
133.5365647,Clothing,1.338195184,132.1983695,Debit Card
134.0692701,Books,1.869004742,132.2002654,Debit Card
147.2073891,Books,15.00328494,132.2041042,Debit Card
138.3078416,Clothing,6.101059179,132.2067825,Credit Card
133.3660794,Clothing,1.148009539,132.2180699,PayPal
134.7022478,Home Decor,2.481482568,132.2207652,Credit Card
138.2126254,Clothing,5.983132835,132.2294925,PayPal
144.7342657,Home Decor,12.50181077,132.232455,PayPal
145.4450533,Home Decor,13.21049774,132.2345556,PayPal
142.1946759,Clothing,9.954188607,132.2404873,Debit Card
139.1261132,Clothing,6.882200405,132.2439128,Debit Card
142.9829545,Books,10.73423575,132.2487188,Debit Card
140.5785627,Books,8.329764962,132.2487977,Debit Card
151.3252376,Home Decor,19.06965799,132.2555796,PayPal
151.6520972,Clothing,19.39469884,132.2573983,Debit Card
140.8790906,Books,8.620843169,132.2582474,PayPal
142.7738751,Home Decor,10.514542,132.2593331,Cash
136.9134862,Clothing,4.653844157,132.2596421,Debit Card
133.2070293,Home Decor,0.947235837,132.2597935,Debit Card
140.4027431,Home Decor,8.140437343,132.2623057,Cash
136.990404,Books,4.725950024,132.264454,Debit Card
136.7887826,Electronics,4.523756661,132.2650259,PayPal
137.0099237,Electronics,4.74020319,132.2697206,PayPal
135.4604762,Home Decor,3.185490854,132.2749853,Cash
135.3806331,Home Decor,3.104590484,132.2760426,Cash
144.4783713,Clothing,12.19422612,132.2841452,Cash
137.5105056,Electronics,5.222714141,132.2877915,Cash
134.8549363,Home Decor,2.565384129,132.2895521,Debit Card
133.0111221,Electronics,0.717834311,132.2932878,Credit Card
141.2538144,Books,8.948898875,132.3049155,Cash
134.7713378,Clothing,2.462951425,132.3083863,Credit Card
151.6677356,Clothing,19.35466213,132.3130735,Debit Card
141.6939613,Electronics,9.371105008,132.3228563,Debit Card
134.2149904,Home Decor,1.891912408,132.3230779,Debit Card
136.6695088,Home Decor,4.342298258,132.3272105,Debit Card
132.5882958,Home Decor,0.256270887,132.3320249,Cash
147.1962645,Clothing,14.86181823,132.3344462,Cash
137.5917899,Clothing,5.252458284,132.3393316,Credit Card
141.787564,Electronics,9.432348682,132.3552153,Credit Card
138.8186604,Home Decor,6.462644167,132.3560162,Credit Card
137.5801091,Books,5.222894748,132.3572144,Credit Card
152.1092187,Home Decor,19.74741666,132.361802,Cash
147.7939505,Books,15.4291343,132.3648162,Debit Card
146.5588686,Home Decor,14.18982014,132.3690485,PayPal
141.6736467,Home Decor,9.293075675,132.380571,Debit Card
137.4190875,Clothing,5.029802769,132.3892847,Debit Card
142.0876435,Books,9.696939971,132.3907035,Debit Card
151.7780078,Home Decor,19.38705285,132.3909549,Cash
138.9655337,Electronics,6.573932748,132.391601,PayPal
142.0450609,Clothing,9.649954985,132.3951059,PayPal
142.2664528,Electronics,9.86111379,132.405339,Debit Card
149.6957629,Electronics,17.28774309,132.4080198,PayPal
141.1907753,Clothing,8.78197146,132.4088038,Credit Card
132.6486167,Electronics,0.235680102,132.4129366,Credit Card
139.3562514,Clothing,6.933498419,132.422753,Debit Card
138.4284487,Home Decor,6.004151596,132.4242971,Cash
150.3046445,Electronics,17.87952576,132.4251187,PayPal
138.8183555,Clothing,6.386979514,132.431376,PayPal
148.4497517,Clothing,16.01436939,132.4353823,Debit Card
145.4744702,Clothing,13.03661988,132.4378503,Debit Card
145.9791502,Books,13.53100243,132.4481477,PayPal
135.4232103,Home Decor,2.973837125,132.4493731,Debit Card
145.5657459,Home Decor,13.11452586,132.4512201,Debit Card
136.7087468,Books,4.254893062,132.4538537,Cash
148.6228589,Home Decor,16.16741357,132.4554454,PayPal
143.4720909,Clothing,11.01632475,132.4557662,Cash
148.2772561,Books,15.82117643,132.4560797,Debit Card
135.7584049,Books,3.29948324,132.4589217,Cash
136.3592409,Clothing,3.892223293,132.4670176,Credit Card
151.5638559,Electronics,19.09357378,132.4702821,Cash
147.2399604,Electronics,14.76928063,132.4706797,Cash
148.6569209,Clothing,16.18568131,132.4712396,Debit Card
142.2757574,Books,9.804193391,132.471564,Credit Card
137.9051339,Electronics,5.415996682,132.4891372,PayPal
146.1489524,Clothing,13.65735406,132.4915984,Cash
150.3602126,Books,17.86375712,132.4964555,Debit Card
146.1208443,Home Decor,13.62248874,132.4983555,PayPal
150.0076544,Electronics,17.50675957,132.5008949,Credit Card
133.786523,Clothing,1.284055256,132.5024677,Cash
149.3244542,Electronics,16.82104663,132.5034076,Credit Card
139.6849621,Clothing,7.176129498,132.5088326,Credit Card
136.822694,Home Decor,4.310767156,132.5119269,Debit Card
142.0229931,Home Decor,9.506091216,132.5169019,Credit Card
142.681258,Clothing,10.16007032,132.5211876,Cash
138.4592242,Electronics,5.932255114,132.5269691,PayPal
139.6686263,Clothing,7.13824115,132.5303852,PayPal
138.9597173,Clothing,6.425361805,132.5343555,Credit Card
